ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,SMA_100,EMA_100,rolling_std_100,bollinger_upper,bollinger_lower,yhat_ensemble
2025-04-08,112.74634065574448,106.40696723213615,119.0549597459862,112.74634065574448,112.74634065574448,0.13589598681404996,0.13589598681404996,0.13589598681404996,-0.007648841920982337,-0.007648841920982337,-0.007648841920982337,-0.029969326757721286,-0.029969326757721286,-0.029969326757721286,0.17351415549275354,0.17351415549275354,0.17351415549275354,0.0,0.0,0.0,112.88223664255852,128.79177132787854,123.32166378181351,9.901019091522379,148.59380951092328,108.98973314483378,114.8471457192492
2025-04-09,112.74838027100012,106.57224717993803,119.27131234652728,112.74838027100012,112.74838027100012,0.07678568746397055,0.07678568746397055,0.07678568746397055,-0.012772969268659114,-0.012772969268659114,-0.012772969268659114,0.036454951321728955,0.036454951321728955,0.036454951321728955,0.0531037054109007,0.0531037054109007,0.0531037054109007,0.0,0.0,0.0,112.82516595846408,128.53808869196865,123.11381233976698,9.982354911203444,148.50279851437554,108.57337886956176,114.79007503515476
2025-04-10,112.85260051666233,106.33285059631855,119.11276684891808,112.85260051666233,112.85260051666233,-0.25583433574154707,-0.25583433574154707,-0.25583433574154707,-0.343532554589745,-0.343532554589745,-0.343532554589745,0.09951381637571004,0.09951381637571004,0.09951381637571004,-0.01181559752751216,-0.01181559752751216,-0.01181559752751216,0.0,0.0,0.0,112.59676618092078,128.27567984098852,122.90555399998784,10.053519651617595,148.3827191442237,108.16864053775333,114.56167525761145
2025-04-11,112.95682076232437,106.2530357083327,119.18435657606739,112.95682076232437,112.95682076232437,-0.23589619127494266,-0.23589619127494266,-0.23589619127494266,-0.13527574166542009,-0.13527574166542009,-0.13527574166542009,0.051358783928257386,0.051358783928257386,0.051358783928257386,-0.15197923353777995,-0.15197923353777995,-0.15197923353777995,0.0,0.0,0.0,112.72092457104942,128.01034157514067,122.70387816971184,10.110811518249738,148.23196461164014,107.78871853864119,114.6858336477401
2025-04-14,113.26948149931086,107.52092778501616,120.08323670492163,113.26948149931086,113.26948149931086,0.5339250637677425,0.5339250637677425,0.5339250637677425,0.3169210803946299,0.3169210803946299,0.3169210803946299,-0.05359735027998407,-0.05359735027998407,-0.05359735027998407,0.2706013336530966,0.2706013336530966,0.2706013336530966,0.0,0.0,0.0,113.8034065630786,127.7600449779107,122.52763120720425,10.149918265983972,148.05988150987864,107.46020844594275,115.98092040089293
2025-04-15,113.37370174497303,107.59570025017831,120.41303949499165,113.37370174497303,113.37370174497303,0.6373373694815582,0.6373373694815582,0.6373373694815582,0.5542071385985031,0.5542071385985031,0.5542071385985031,-0.029969326757659516,-0.029969326757659516,-0.029969326757659516,0.11309955764071451,0.11309955764071451,0.11309955764071451,0.0,0.0,0.0,114.01103911445459,127.51241722425044,122.358985819229,10.180523757114821,147.8734647384801,107.1513697100208,116.00108549640497
2025-04-16,113.58418183480167,107.51291310298697,120.4633797404126,113.58418183480167,113.58418183480167,0.40704683952190934,0.40704683952190934,0.40704683952190934,0.22586482081622816,0.22586482081622816,0.22586482081622816,0.03645495132148453,0.03645495132148453,0.03645495132148453,0.14472706738419658,0.14472706738419658,0.14472706738419658,0.0,0.0,0.0,113.99122867432358,127.26358137609344,122.19328765794374,10.204074199152018,147.67172977439748,106.8554329777894,117.68934068527939
2025-04-17,113.79466192463029,107.15081789960084,119.9708512081682,113.79466192463029,113.79466192463029,-0.4052331810795718,-0.4052331810795718,-0.4052331810795718,-0.2462867865978711,-0.2462867865978711,-0.2462867865978711,0.09951381637575747,0.09951381637575747,0.09951381637575747,-0.25846021085745824,-0.25846021085745824,-0.25846021085745824,0.0,0.0,0.0,113.38942874355072,127.00241475734674,122.01895381805477,10.221774230924373,147.44596321919548,106.55886629549799,117.09382666034455
2025-04-21,114.63658228394506,108.50405060020762,121.41138207249848,114.63658228394506,114.63658228394506,0.3661049155010002,0.3661049155010002,0.3661049155010002,-0.014770702172440786,-0.014770702172440786,-0.014770702172440786,-0.053597350280001496,-0.053597350280001496,-0.053597350280001496,0.4344729679534425,0.4344729679534425,0.4344729679534425,0.0,0.0,0.0,115.00268719944606,126.75207072851346,121.88001784540904,10.205863665005007,147.16379805852347,106.34034339850345,118.36222527775416
2025-04-22,114.95263151216,109.3625676505007,122.28922971337728,114.95263151216,114.95263151216,0.7405328816460489,0.7405328816460489,0.7405328816460489,0.3836324572443114,0.3836324572443114,0.3836324572443114,-0.029969326757793468,-0.029969326757793468,-0.029969326757793468,0.38686975115953093,0.38686975115953093,0.38686975115953093,0.0,0.0,0.0,115.69316439380604,126.50898726515686,121.75750589587234,10.176546840297187,146.86208094575125,106.15589358456249,119.05112890949208
