,ds,score
599,2007-09-21 00:00:00-04:00,0.0
600,2007-09-20 00:00:00-04:00,0.0
601,2007-09-19 00:00:00-04:00,0.0
602,2007-09-18 00:00:00-04:00,0.0
603,2007-09-17 00:00:00-04:00,0.0
604,2007-09-14 00:00:00-04:00,0.0
605,2007-09-13 00:00:00-04:00,0.0
606,2007-09-12 00:00:00-04:00,0.0
607,2007-09-11 00:00:00-04:00,0.0
608,2007-09-10 00:00:00-04:00,0.0
609,2007-09-07 00:00:00-04:00,0.0
610,2007-09-06 00:00:00-04:00,0.0
611,2007-09-05 00:00:00-04:00,0.0
612,2007-09-04 00:00:00-04:00,0.0
613,2007-08-31 00:00:00-04:00,0.0
614,2007-08-30 00:00:00-04:00,0.0
615,2007-08-29 00:00:00-04:00,0.0
616,2007-08-28 00:00:00-04:00,0.0
617,2007-08-27 00:00:00-04:00,0.0
618,2007-08-24 00:00:00-04:00,0.0
619,2007-08-23 00:00:00-04:00,0.0
620,2007-08-22 00:00:00-04:00,0.0
621,2007-08-21 00:00:00-04:00,0.0
622,2007-08-20 00:00:00-04:00,0.0
623,2007-08-17 00:00:00-04:00,0.0
624,2007-08-16 00:00:00-04:00,0.0
625,2007-08-15 00:00:00-04:00,0.0
626,2007-08-14 00:00:00-04:00,0.0
627,2007-08-13 00:00:00-04:00,0.0
628,2007-08-10 00:00:00-04:00,0.0
629,2007-08-09 00:00:00-04:00,0.0
630,2007-08-08 00:00:00-04:00,0.0
631,2007-08-07 00:00:00-04:00,0.0
632,2007-08-06 00:00:00-04:00,0.0
633,2007-08-03 00:00:00-04:00,0.0
634,2005-12-12 00:00:00-05:00,0.0
635,2005-12-09 00:00:00-05:00,0.0
636,2005-12-08 00:00:00-05:00,0.0
637,2005-12-07 00:00:00-05:00,0.0
638,2005-12-06 00:00:00-05:00,0.0
639,2005-12-05 00:00:00-05:00,0.0
640,2005-12-02 00:00:00-05:00,0.0
641,2005-12-01 00:00:00-05:00,0.0
642,2005-11-30 00:00:00-05:00,0.0
643,2005-11-29 00:00:00-05:00,0.0
644,2005-11-28 00:00:00-05:00,0.0
645,2005-11-25 00:00:00-05:00,0.0
646,2005-11-23 00:00:00-05:00,0.0
647,2005-11-22 00:00:00-05:00,0.0
648,2005-11-21 00:00:00-05:00,0.0
649,2005-11-18 00:00:00-05:00,0.0
650,2005-11-17 00:00:00-05:00,0.0
651,2005-11-16 00:00:00-05:00,0.0
652,2005-11-15 00:00:00-05:00,0.0
653,2005-11-14 00:00:00-05:00,0.0
654,2005-11-11 00:00:00-05:00,0.0
655,2005-11-10 00:00:00-05:00,0.0
656,2005-11-09 00:00:00-05:00,0.0
657,2005-11-08 00:00:00-05:00,0.0
658,2005-11-07 00:00:00-05:00,0.0
659,2005-11-04 00:00:00-05:00,0.0
660,2005-11-03 00:00:00-05:00,0.0
661,2005-11-02 00:00:00-05:00,0.0
662,2005-11-01 00:00:00-05:00,0.0
663,2005-10-31 00:00:00-05:00,0.0
664,2005-10-28 00:00:00-04:00,0.0
665,2005-10-27 00:00:00-04:00,0.0
666,2005-10-26 00:00:00-04:00,0.0
667,2005-10-25 00:00:00-04:00,0.0
668,2005-10-24 00:00:00-04:00,0.0
669,2005-10-21 00:00:00-04:00,0.0
670,2005-10-20 00:00:00-04:00,0.0
671,2005-10-19 00:00:00-04:00,0.0
672,2005-10-18 00:00:00-04:00,0.0
673,2005-10-17 00:00:00-04:00,0.0
674,2005-10-14 00:00:00-04:00,0.0
675,2005-10-13 00:00:00-04:00,0.0
676,2005-10-12 00:00:00-04:00,0.0
677,2005-10-11 00:00:00-04:00,0.0
678,2005-10-10 00:00:00-04:00,0.0
679,2005-10-07 00:00:00-04:00,0.0
680,2005-10-06 00:00:00-04:00,0.0
681,2005-10-05 00:00:00-04:00,0.0
682,2005-10-04 00:00:00-04:00,0.0
683,2005-10-03 00:00:00-04:00,0.0
684,2005-09-30 00:00:00-04:00,0.0
685,2005-09-29 00:00:00-04:00,0.0
686,2005-09-28 00:00:00-04:00,0.0
687,2005-09-27 00:00:00-04:00,0.0
688,2005-09-26 00:00:00-04:00,0.0
689,2005-09-23 00:00:00-04:00,0.0
690,2005-09-22 00:00:00-04:00,0.0
691,2005-09-21 00:00:00-04:00,0.0
692,2005-09-20 00:00:00-04:00,0.0
693,2005-09-19 00:00:00-04:00,0.0
694,2004-01-27 00:00:00-05:00,0.0
695,2004-01-26 00:00:00-05:00,0.0
696,2004-01-23 00:00:00-05:00,0.0
697,2004-01-22 00:00:00-05:00,0.0
698,2004-01-21 00:00:00-05:00,0.0
699,2004-01-20 00:00:00-05:00,0.0
700,2004-01-16 00:00:00-05:00,0.0
701,2004-01-15 00:00:00-05:00,0.0
702,2004-01-14 00:00:00-05:00,0.0
703,2004-01-13 00:00:00-05:00,0.0
704,2004-01-12 00:00:00-05:00,0.0
705,2004-01-09 00:00:00-05:00,0.0
706,2004-01-08 00:00:00-05:00,0.0
707,2004-01-07 00:00:00-05:00,0.0
708,2004-01-06 00:00:00-05:00,0.0
709,2004-01-05 00:00:00-05:00,0.0
710,2004-01-02 00:00:00-05:00,0.0
711,2003-12-31 00:00:00-05:00,0.0
712,2003-12-30 00:00:00-05:00,0.0
713,2003-12-29 00:00:00-05:00,0.0
714,2003-12-26 00:00:00-05:00,0.0
715,2003-12-24 00:00:00-05:00,0.0
716,2003-12-23 00:00:00-05:00,0.0
717,2003-12-22 00:00:00-05:00,0.0
718,2003-12-19 00:00:00-05:00,0.0
719,2003-12-18 00:00:00-05:00,0.0
720,2003-12-17 00:00:00-05:00,0.0
721,2003-12-16 00:00:00-05:00,0.0
722,2003-12-15 00:00:00-05:00,0.0
723,2003-12-12 00:00:00-05:00,0.0
724,2003-12-11 00:00:00-05:00,0.0
725,2003-12-10 00:00:00-05:00,0.0
726,2003-12-09 00:00:00-05:00,0.0
727,2003-12-08 00:00:00-05:00,0.0
728,2003-12-05 00:00:00-05:00,0.0
729,2003-12-04 00:00:00-05:00,0.0
730,2003-12-03 00:00:00-05:00,0.0
731,2003-12-02 00:00:00-05:00,0.0
732,2003-12-01 00:00:00-05:00,0.0
733,2003-11-28 00:00:00-05:00,0.0
734,2003-11-26 00:00:00-05:00,0.0
735,2003-11-25 00:00:00-05:00,0.0
736,2003-11-24 00:00:00-05:00,0.0
737,2003-11-21 00:00:00-05:00,0.0
738,2003-11-20 00:00:00-05:00,0.0
739,2003-11-19 00:00:00-05:00,0.0
740,2003-11-18 00:00:00-05:00,0.0
741,2003-11-17 00:00:00-05:00,0.0
742,2003-11-14 00:00:00-05:00,0.0
743,2003-11-13 00:00:00-05:00,0.0
744,2003-11-12 00:00:00-05:00,0.0
745,2003-11-11 00:00:00-05:00,0.0
746,2003-11-10 00:00:00-05:00,0.0
747,2003-11-07 00:00:00-05:00,0.0
748,2003-11-06 00:00:00-05:00,0.0
749,2003-11-05 00:00:00-05:00,0.0
750,2003-11-04 00:00:00-05:00,0.0
751,2003-11-03 00:00:00-05:00,0.0
752,2003-10-31 00:00:00-05:00,0.0
753,2003-10-30 00:00:00-05:00,0.0
754,2002-03-20 00:00:00-05:00,0.0
755,2002-03-19 00:00:00-05:00,0.0
756,2002-03-18 00:00:00-05:00,0.0
757,2002-03-15 00:00:00-05:00,0.0
758,2002-03-14 00:00:00-05:00,0.0
759,2002-03-13 00:00:00-05:00,0.0
760,2002-03-12 00:00:00-05:00,0.0
761,2002-03-11 00:00:00-05:00,0.0
762,2002-03-08 00:00:00-05:00,0.0
763,2002-03-07 00:00:00-05:00,0.0
764,2002-03-06 00:00:00-05:00,0.0
765,2002-03-05 00:00:00-05:00,0.0
766,2002-03-04 00:00:00-05:00,0.0
767,2002-03-01 00:00:00-05:00,0.0
768,2002-02-28 00:00:00-05:00,0.0
769,2002-02-27 00:00:00-05:00,0.0
770,2002-02-26 00:00:00-05:00,0.0
771,2002-02-25 00:00:00-05:00,0.0
772,2002-02-22 00:00:00-05:00,0.0
773,2002-02-21 00:00:00-05:00,0.0
774,2002-02-20 00:00:00-05:00,0.0
775,2002-02-19 00:00:00-05:00,0.0
776,2002-02-15 00:00:00-05:00,0.0
777,2002-02-14 00:00:00-05:00,0.0
778,2002-02-13 00:00:00-05:00,0.0
779,2002-02-12 00:00:00-05:00,0.0
780,2002-02-11 00:00:00-05:00,0.0
781,2002-02-08 00:00:00-05:00,0.0
782,2002-02-07 00:00:00-05:00,0.0
783,2002-02-06 00:00:00-05:00,0.0
784,2002-02-05 00:00:00-05:00,0.0
785,2002-02-04 00:00:00-05:00,0.0
786,2002-02-01 00:00:00-05:00,0.0
787,2002-01-31 00:00:00-05:00,0.0
788,2002-01-30 00:00:00-05:00,0.0
789,2002-01-29 00:00:00-05:00,0.0
790,2002-01-28 00:00:00-05:00,0.0
791,2002-01-25 00:00:00-05:00,0.0
792,2002-01-24 00:00:00-05:00,0.0
793,2002-01-23 00:00:00-05:00,0.0
794,2002-01-22 00:00:00-05:00,0.0
795,2002-01-18 00:00:00-05:00,0.0
796,2002-01-17 00:00:00-05:00,0.0
797,2002-01-16 00:00:00-05:00,0.0
798,2002-01-15 00:00:00-05:00,0.0
799,2002-01-14 00:00:00-05:00,0.0
800,2002-01-11 00:00:00-05:00,0.0
801,2002-01-10 00:00:00-05:00,0.0
802,2002-01-09 00:00:00-05:00,0.0
803,2002-01-08 00:00:00-05:00,0.0
804,2002-01-07 00:00:00-05:00,0.0
805,2002-01-04 00:00:00-05:00,0.0
806,2002-01-03 00:00:00-05:00,0.0
807,2002-01-02 00:00:00-05:00,0.0
808,2001-12-31 00:00:00-05:00,0.0
809,2001-12-28 00:00:00-05:00,0.0
810,2001-12-27 00:00:00-05:00,0.0
811,2001-12-26 00:00:00-05:00,0.0
812,2001-12-24 00:00:00-05:00,0.0
813,2001-12-21 00:00:00-05:00,0.0
814,2000-05-01 00:00:00-04:00,0.0
815,2000-04-28 00:00:00-04:00,0.0
816,2000-04-27 00:00:00-04:00,0.0
817,2000-04-26 00:00:00-04:00,0.0
818,2000-04-25 00:00:00-04:00,0.0
819,2000-04-24 00:00:00-04:00,0.0
820,2000-04-20 00:00:00-04:00,0.0
821,2000-04-19 00:00:00-04:00,0.0
822,2000-04-18 00:00:00-04:00,0.0
823,2000-04-17 00:00:00-04:00,0.0
824,2000-04-14 00:00:00-04:00,0.0
825,2000-04-13 00:00:00-04:00,0.0
826,2000-04-12 00:00:00-04:00,0.0
827,2000-04-11 00:00:00-04:00,0.0
828,2000-04-10 00:00:00-04:00,0.0
829,2000-04-07 00:00:00-04:00,0.0
830,2000-04-06 00:00:00-04:00,0.0
831,2000-04-05 00:00:00-04:00,0.0
832,2000-04-04 00:00:00-04:00,0.0
833,2000-04-03 00:00:00-04:00,0.0
834,2000-03-31 00:00:00-05:00,0.0
835,2000-03-30 00:00:00-05:00,0.0
836,2000-03-29 00:00:00-05:00,0.0
837,2000-03-28 00:00:00-05:00,0.0
838,2000-03-27 00:00:00-05:00,0.0
839,2000-03-24 00:00:00-05:00,0.0
840,2000-03-23 00:00:00-05:00,0.0
841,2000-03-22 00:00:00-05:00,0.0
842,2000-03-21 00:00:00-05:00,0.0
843,2000-03-20 00:00:00-05:00,0.0
844,2000-03-17 00:00:00-05:00,0.0
845,2000-03-16 00:00:00-05:00,0.0
846,2000-03-15 00:00:00-05:00,0.0
847,2000-03-14 00:00:00-05:00,0.0
848,2000-03-13 00:00:00-05:00,0.0
849,2000-03-10 00:00:00-05:00,0.0
850,2000-03-09 00:00:00-05:00,0.0
851,2000-03-08 00:00:00-05:00,0.0
852,2000-03-07 00:00:00-05:00,0.0
853,2000-03-06 00:00:00-05:00,0.0
854,2000-03-03 00:00:00-05:00,0.0
855,2000-03-02 00:00:00-05:00,0.0
856,2000-03-01 00:00:00-05:00,0.0
857,2000-02-29 00:00:00-05:00,0.0
858,2000-02-28 00:00:00-05:00,0.0
859,2000-02-25 00:00:00-05:00,0.0
860,2000-02-24 00:00:00-05:00,0.0
861,2000-02-23 00:00:00-05:00,0.0
862,2000-02-22 00:00:00-05:00,0.0
863,2000-02-18 00:00:00-05:00,0.0
864,2000-02-17 00:00:00-05:00,0.0
865,2000-02-16 00:00:00-05:00,0.0
866,2000-02-15 00:00:00-05:00,0.0
867,2000-02-14 00:00:00-05:00,0.0
868,2000-02-11 00:00:00-05:00,0.0
869,2000-02-10 00:00:00-05:00,0.0
870,2000-02-09 00:00:00-05:00,0.0
871,2000-02-08 00:00:00-05:00,0.0
872,2000-02-07 00:00:00-05:00,0.0
873,2000-02-04 00:00:00-05:00,0.0
